,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,city_fix,gender_encoded,relevent_experience_encoded,enrolled_university_encoded,education_level_encoded,major_discipline_encoded,experience_encoded,company_size_encoded,company_type_encoded,last_new_job_encoded
13901,18871,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,3,41,0,114,1,0,3,2,5,11,4,5,3
13902,10751,city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,No information,Other,1,324,0,118,1,0,3,0,5,8,8,3,1
13903,30513,city_61,0.9129999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,71,0,61,0,0,3,0,5,9,5,5,1
13904,29880,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,10,0,71,1,0,3,0,5,14,2,5,5
13905,23554,city_176,0.764,Prefer not to say,No relevent experience,no_enrollment,Primary School,Other,<1,No information,Other,never,94,0,176,3,1,3,4,4,0,8,3,0
13906,27578,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,2,1000-4999,NGO,1,110,0,103,1,1,3,0,4,2,2,2,1
13907,29718,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,Other,>20,50-99,Pvt Ltd,>4,6,0,114,1,1,3,1,4,21,4,5,5
13908,1428,city_102,0.804,Female,No relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,>4,72,0,102,0,1,3,0,5,18,1,5,5
13909,20459,city_21,0.624,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,6,0,21,3,0,3,0,5,5,1,5,1
13910,20401,city_160,0.92,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,40,0,160,3,0,3,2,5,21,3,4,5
13911,28768,city_21,0.624,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,29,0,21,3,0,3,0,5,7,4,5,2
13912,11907,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,56,0,160,1,0,3,0,5,21,3,5,1
13913,30157,city_162,0.767,Prefer not to say,Has relevent experience,Part time course,Masters,STEM,6,50-99,Pvt Ltd,2,79,0,162,3,0,2,2,5,6,4,5,2
13914,11512,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,5,0,74,1,0,3,0,5,12,4,5,5
13915,5979,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,6,1,21,1,0,3,0,5,10,3,5,5
13916,31857,city_21,0.624,Male,No relevent experience,Full time course,High School,Other,1,No information,Other,never,202,0,21,1,1,0,1,4,1,8,3,0
13917,26111,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,8,10000+,Pvt Ltd,1,21,0,103,1,0,3,0,2,8,3,5,1
13918,12738,city_28,0.9390000000000001,Male,Has relevent experience,Full time course,High School,Other,8,No information,Other,>4,85,0,28,1,0,0,1,4,8,8,3,5
13919,17492,city_123,0.738,Prefer not to say,Has relevent experience,no_enrollment,Graduate,Other,12,No information,Other,>4,17,0,123,3,0,3,0,4,12,8,3,5
13920,16053,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,49,0,103,1,0,3,0,5,21,1,5,5
13921,8470,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,1,500-999,Pvt Ltd,1,11,0,103,3,0,3,0,5,1,5,5,1
13922,9070,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,5,500-999,Pvt Ltd,2,131,0,102,1,0,3,2,5,5,5,5,2
13923,11695,city_16,0.91,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,32,0,16,3,0,3,2,5,21,7,5,5
13924,5481,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,No information,Other,>4,34,0,162,1,0,3,0,5,7,8,3,5
13925,16223,city_21,0.624,Prefer not to say,Has relevent experience,no_enrollment,Graduate,Other,13,50-99,Pvt Ltd,4,136,0,21,3,0,3,0,4,13,4,5,4
13926,6803,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,Other,10,10000+,Pvt Ltd,1,89,0,16,1,0,3,1,4,10,3,5,1
13927,27972,city_162,0.767,Prefer not to say,Has relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,2,90,0,162,3,0,0,0,5,10,4,5,2
13928,9021,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,>4,248,0,103,3,0,3,0,5,21,0,1,5
13929,31330,city_23,0.899,Female,Has relevent experience,Part time course,Graduate,STEM,5,10000+,Pvt Ltd,3,69,0,23,0,0,2,0,5,5,3,5,3
13930,5130,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Early Stage Startup,1,40,0,160,1,0,3,0,5,8,4,0,1
13931,8673,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,74,0,102,1,0,3,2,5,21,3,5,3
13932,33231,city_21,0.624,Other,No relevent experience,Full time course,Graduate,STEM,3,No information,Other,never,64,0,21,2,1,0,0,5,3,8,3,0
13933,11354,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,25,0,159,1,0,3,0,5,21,7,5,5
13934,26105,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,74,0,73,1,0,3,0,5,21,3,5,2
13935,15501,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,16,No information,Other,never,39,0,21,1,0,0,0,5,16,8,3,0
13936,10803,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,No information,Other,4,322,0,114,1,0,3,3,5,21,8,3,4
13937,7407,city_55,0.7390000000000001,Male,No relevent experience,Full time course,Masters,STEM,5,No information,Other,1,50,1,55,1,1,0,2,5,5,8,3,1
13938,24622,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,No information,Other,>4,77,0,103,1,0,3,0,5,21,8,3,5
13939,32367,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,102,0,103,1,0,3,0,5,5,1,5,1
13940,22977,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,<10,Pvt Ltd,1,50,0,46,1,0,3,0,5,18,7,5,1
13941,5336,city_73,0.754,Male,Has relevent experience,Part time course,High School,Other,5,10/49,Funded Startup,2,57,0,73,1,0,2,1,4,5,0,1,2
13942,12692,city_21,0.624,Prefer not to say,No relevent experience,Full time course,Graduate,STEM,4,No information,Other,1,160,0,21,3,1,0,0,5,4,8,3,1
13943,18753,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Funded Startup,4,72,0,61,1,0,3,3,5,21,4,1,4
13944,28772,city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,9,No information,NGO,1,17,0,136,1,0,0,2,5,9,8,2,1
13945,20015,city_138,0.836,Male,Has relevent experience,Part time course,Graduate,STEM,13,50-99,Public Sector,2,21,0,138,1,0,2,0,5,13,4,4,2
13946,32729,city_16,0.91,Prefer not to say,Has relevent experience,Part time course,Graduate,Humanities,6,10/49,Pvt Ltd,4,23,1,16,3,0,2,0,2,6,0,5,4
13947,18553,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,Other,4,50-99,Pvt Ltd,1,11,0,100,1,0,3,1,4,4,4,5,1
13948,15458,city_149,0.6890000000000001,Prefer not to say,No relevent experience,Part time course,Primary School,Other,2,No information,Other,never,20,1,149,3,1,2,4,4,2,8,3,0
13949,23169,city_98,0.9490000000000001,Male,No relevent experience,no_enrollment,Masters,STEM,4,50-99,Other,1,18,0,98,1,1,3,2,5,4,4,3,1
13950,6475,city_75,0.9390000000000001,Male,No relevent experience,no_enrollment,Primary School,Other,2,No information,Other,never,204,0,75,1,1,3,4,4,2,8,3,0
13951,22054,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,No information,Other,1,31,1,160,1,0,3,0,5,5,8,3,1
13952,11572,city_65,0.802,Male,Has relevent experience,Full time course,High School,Other,4,1000-4999,Pvt Ltd,1,27,0,65,1,0,0,1,4,4,2,5,1
13953,186,city_118,0.722,Male,No relevent experience,Full time course,Graduate,Humanities,6,No information,Other,2,162,0,118,1,1,0,0,2,6,8,3,2
13954,19048,city_28,0.9390000000000001,Male,No relevent experience,no_enrollment,High School,Other,3,10000+,Pvt Ltd,3,59,0,28,1,1,3,1,4,3,3,5,3
13955,30569,city_141,0.763,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Pvt Ltd,2,50,0,141,1,0,3,2,5,9,0,5,2
13956,4047,city_46,0.762,Male,No relevent experience,Part time course,Graduate,STEM,10,No information,Pvt Ltd,never,20,0,46,1,1,2,0,5,10,8,5,0
13957,14635,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,19,No information,Other,>4,126,0,102,1,1,3,0,5,19,8,3,5
13958,24329,city_114,0.9259999999999999,Male,No relevent experience,Part time course,Graduate,STEM,2,<10,Other,never,184,0,114,1,1,2,0,5,2,7,3,0
13959,4720,city_67,0.855,Prefer not to say,Has relevent experience,no_enrollment,High School,Other,6,1000-4999,Pvt Ltd,1,105,0,67,3,0,3,1,4,6,2,5,1
13960,22206,city_23,0.899,Prefer not to say,Has relevent experience,Part time course,High School,Other,11,50-99,Funded Startup,1,22,1,23,3,0,2,1,4,11,4,1,1
13961,15932,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,No information,Other,>4,126,0,71,1,0,3,0,5,21,8,3,5
13962,32215,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,49,0,103,1,0,3,0,5,21,1,5,5
13963,23729,city_150,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Other,>4,35,0,150,1,0,3,0,5,21,3,3,5
13964,18487,city_75,0.9390000000000001,Male,No relevent experience,no_enrollment,Primary School,Other,8,No information,Other,never,56,0,75,1,1,3,4,4,8,8,3,0
13965,4740,city_70,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,3,<10,Other,1,44,0,70,1,1,3,0,5,3,7,3,1
13966,10311,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,11,10/49,Other,1,106,0,67,1,0,0,0,5,11,0,3,1
13967,21090,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Masters,Humanities,4,500-999,Pvt Ltd,2,23,0,103,3,0,3,2,2,4,5,5,2
13968,4327,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,High School,Other,5,<10,Pvt Ltd,1,12,0,75,1,0,3,1,4,5,7,5,1
13969,5023,city_141,0.763,Male,Has relevent experience,Full time course,Masters,STEM,2,50-99,Pvt Ltd,never,55,0,141,1,0,0,2,5,2,4,5,0
13970,25210,city_114,0.9259999999999999,Prefer not to say,No relevent experience,Part time course,High School,Other,4,10000+,Pvt Ltd,2,5,0,114,3,1,2,1,4,4,3,5,2
13971,13427,city_21,0.624,Prefer not to say,Has relevent experience,Full time course,Graduate,STEM,8,1000-4999,Pvt Ltd,4,103,0,21,3,0,0,0,5,8,2,5,4
13972,25204,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,86,0,21,1,0,3,0,5,6,3,5,1
13973,2821,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,8,0,114,1,0,3,2,5,15,1,5,2
13974,25034,city_21,0.624,Prefer not to say,No relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,9,0,21,3,1,3,0,5,2,2,5,1
13975,10864,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,51,0,16,1,0,3,0,5,9,5,5,1
13976,18392,city_101,0.5579999999999999,Male,No relevent experience,Part time course,Graduate,Other,<1,No information,Other,2,304,1,101,1,1,2,0,4,0,8,3,2
13977,1528,city_103,0.92,Male,No relevent experience,no_enrollment,High School,Other,9,No information,Other,1,81,0,103,1,1,3,1,4,9,8,3,1
13978,16343,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,17,0,61,1,0,3,0,5,11,4,5,1
13979,8104,city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,never,15,0,13,1,0,3,2,5,13,2,5,0
13980,26135,city_103,0.92,Male,No relevent experience,Full time course,High School,Other,3,No information,Other,1,126,1,103,1,1,0,1,4,3,8,3,1
13981,30738,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,5,500-999,Pvt Ltd,>4,128,0,103,1,0,3,0,1,5,5,5,5
13982,8200,city_36,0.893,Male,No relevent experience,no_enrollment,Masters,STEM,4,100-500,NGO,1,88,0,36,1,1,3,2,5,4,1,2,1
13983,1533,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,106,0,103,1,0,3,2,5,15,1,5,2
13984,8800,city_103,0.92,Prefer not to say,No relevent experience,Part time course,Graduate,STEM,2,50-99,Public Sector,2,31,0,103,3,1,2,0,5,2,4,4,2
13985,4233,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,50,0,103,1,0,3,0,5,21,4,5,2
13986,33376,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Business Degree,8,1000-4999,Public Sector,4,74,0,16,0,0,3,2,1,8,2,4,4
13987,6541,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,No information,Other,>4,5,0,64,1,0,3,0,1,21,8,3,5
13988,1944,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,1,23,1,21,1,1,3,0,5,4,7,0,1
13989,17420,city_117,0.698,Prefer not to say,No relevent experience,no_enrollment,Graduate,STEM,6,No information,Other,never,106,1,117,3,1,3,0,5,6,8,3,0
13990,14489,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,72,0,136,1,0,3,2,5,9,3,5,1
13991,29023,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,30,0,16,1,0,3,0,5,7,3,5,1
13992,31184,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10/49,Pvt Ltd,1,130,0,114,1,0,3,2,5,8,0,5,1
13993,22572,city_76,0.698,Prefer not to say,No relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,138,1,76,3,1,3,0,5,4,3,5,1
13994,3615,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,High School,Other,8,100-500,Pvt Ltd,1,116,0,61,1,0,3,1,4,8,1,5,1
13995,28010,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Arts,2,100-500,Public Sector,2,35,1,103,0,1,3,0,0,2,1,4,2
13996,27623,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,17,10/49,Funded Startup,1,98,0,11,1,0,2,0,5,17,0,1,1
13997,32085,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Other,2,11,0,103,1,0,3,0,5,9,2,3,2
13998,4556,city_21,0.624,Prefer not to say,No relevent experience,Full time course,High School,Other,2,No information,Other,1,107,0,21,3,1,0,1,4,2,8,3,1
13999,27914,city_28,0.9390000000000001,Male,No relevent experience,Part time course,High School,Other,2,10/49,Pvt Ltd,1,90,0,28,1,1,2,1,4,2,0,5,1
14000,28428,city_73,0.754,Prefer not to say,No relevent experience,Full time course,High School,Other,3,No information,Other,never,37,0,73,3,1,0,1,4,3,8,3,0
14001,755,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,5000-9999,Pvt Ltd,1,25,1,160,1,0,3,0,2,5,6,5,1
14002,19163,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Pvt Ltd,1,18,0,114,1,0,3,2,5,18,1,5,1
14003,10908,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Other,1,46,0,67,1,0,3,2,5,5,1,3,1
14004,500,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,33,0,23,1,0,3,0,5,21,1,1,1
14005,15520,city_73,0.754,Male,No relevent experience,Part time course,Graduate,STEM,7,No information,Public Sector,1,12,0,73,1,1,2,0,5,7,8,4,1
14006,5039,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,never,74,0,45,1,0,3,0,5,15,5,5,0
14007,9447,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,2,202,0,100,1,0,3,0,5,16,0,5,2
14008,14500,city_116,0.743,Prefer not to say,No relevent experience,no_enrollment,Graduate,STEM,5,No information,Other,never,84,0,116,3,1,3,0,5,5,8,3,0
14009,2342,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,Other,>20,50-99,Pvt Ltd,1,65,0,104,1,0,3,2,4,21,4,5,1
14010,3388,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,196,0,103,1,0,3,2,5,21,4,5,2
14011,24698,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Early Stage Startup,1,3,0,160,1,0,3,0,5,5,4,0,1
14012,29198,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,52,0,103,1,0,3,0,5,5,2,5,5
14013,1924,city_102,0.804,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,3,164,0,102,3,0,3,2,5,21,1,5,3
14014,5744,city_67,0.855,Male,Has relevent experience,Part time course,High School,Other,10,1000-4999,Public Sector,1,43,0,67,1,0,2,1,4,10,2,4,1
14015,445,city_162,0.767,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,>4,26,0,162,0,0,3,0,5,11,5,5,5
14016,3864,city_10,0.895,Male,Has relevent experience,Part time course,Graduate,STEM,19,<10,Early Stage Startup,4,6,0,10,1,0,2,0,5,19,7,0,4
14017,23587,city_67,0.855,Prefer not to say,No relevent experience,Full time course,Graduate,STEM,6,No information,Other,1,55,0,67,3,1,0,0,5,6,8,3,1
14018,4000,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,Other,17,10/49,Pvt Ltd,1,26,0,114,1,0,3,2,4,17,0,5,1
14019,22466,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Other,1,334,0,65,1,0,3,2,5,7,3,3,1
14020,24034,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,never,216,1,21,1,0,3,2,5,7,3,5,0
14021,10136,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Graduate,Humanities,13,500-999,Pvt Ltd,2,143,0,103,3,0,3,0,2,13,5,5,2
14022,12124,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,2,17,0,160,1,0,3,0,5,11,7,5,2
14023,14491,city_144,0.84,Male,Has relevent experience,no_enrollment,High School,Other,13,50-99,Funded Startup,1,36,0,144,1,0,3,1,4,13,4,1,1
14024,23484,city_20,0.7959999999999999,Prefer not to say,No relevent experience,Full time course,Primary School,Other,2,No information,Other,never,11,0,20,3,1,0,4,4,2,8,3,0
14025,28707,city_21,0.624,Prefer not to say,No relevent experience,Full time course,Graduate,STEM,3,No information,Public Sector,1,14,0,21,3,1,0,0,5,3,8,4,1
14026,14812,city_73,0.754,Prefer not to say,No relevent experience,no_enrollment,Graduate,STEM,19,500-999,Pvt Ltd,>4,41,0,73,3,1,3,0,5,19,5,5,5
14027,27667,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,No information,Other,never,77,0,103,1,1,0,0,5,5,8,3,0
14028,20049,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,106,0,103,1,0,3,0,5,8,1,5,5
14029,20288,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,6,No information,Other,2,62,0,103,1,0,3,0,4,6,8,3,2
14030,20135,city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,80,0,83,1,0,3,0,5,21,5,5,5
14031,30731,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,41,0,61,1,0,3,2,5,21,3,5,5
14032,29145,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,4,136,0,103,1,0,3,0,5,6,6,5,4
14033,25523,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,4,56,1,103,1,0,3,0,5,15,3,5,4
14034,8978,city_75,0.9390000000000001,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,78,0,75,3,0,3,0,5,9,1,5,1
14035,1900,city_98,0.9490000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,14,No information,Pvt Ltd,never,70,0,98,1,1,3,0,5,14,8,5,0
14036,12350,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,>20,50-99,Pvt Ltd,1,9,0,103,1,1,3,0,3,21,4,5,1
14037,29721,city_165,0.903,Male,No relevent experience,no_enrollment,High School,Other,7,10/49,Pvt Ltd,1,41,0,165,1,1,3,1,4,7,0,5,1
14038,23279,city_46,0.762,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,104,0,46,3,0,3,0,5,8,4,5,1
14039,30003,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,1,46,0,103,0,0,3,0,5,12,2,5,1
14040,6588,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,>4,18,0,114,1,0,3,0,5,16,0,5,5
14041,16217,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,No information,Pvt Ltd,1,17,0,103,1,0,3,2,2,21,8,5,1
14042,15027,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,3,54,0,103,1,0,3,0,5,21,7,5,3
14043,33134,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,4,108,0,46,1,0,3,0,5,4,7,5,4
14044,23041,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,4,100,0,103,1,0,3,0,5,7,3,5,4
14045,14134,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,No information,Other,>4,157,0,75,1,0,3,0,5,21,8,3,5
14046,9409,city_84,0.698,Other,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,3,50,0,84,2,0,3,0,5,4,4,5,3
14047,9044,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,<10,Early Stage Startup,never,184,0,21,1,1,0,0,5,5,7,0,0
14048,18348,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,17,0,36,1,0,3,2,5,16,4,5,5
14049,25779,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,STEM,17,No information,Public Sector,4,20,0,114,1,1,0,0,5,17,8,4,4
14050,140,city_72,0.795,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,4,0,72,1,0,3,0,5,21,1,1,1
14051,12472,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,No information,Other,1,29,0,50,1,0,3,0,5,6,8,3,1
14052,2744,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,Other,19,500-999,Pvt Ltd,1,38,0,16,1,0,3,1,4,19,5,5,1
14053,28892,city_71,0.884,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,2,92,0,71,3,0,3,0,5,4,5,5,2
14054,16999,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,No Major,6,<10,Pvt Ltd,3,144,0,40,1,0,3,0,3,6,7,5,3
14055,30181,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,4,45,0,103,1,1,3,0,5,10,2,5,4
14056,436,city_11,0.55,Prefer not to say,No relevent experience,Part time course,Graduate,STEM,4,No information,Other,1,4,0,11,3,1,2,0,5,4,8,3,1
14057,10781,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,12,1,21,1,0,0,0,5,5,3,5,1
14058,428,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,>4,80,0,103,1,0,3,0,5,12,2,5,5
14059,9524,city_12,0.64,Prefer not to say,Has relevent experience,Part time course,High School,Other,6,100-500,Other,1,10,0,12,3,0,2,1,4,6,1,3,1
14060,26112,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,143,0,103,1,0,3,0,5,21,3,5,5
14061,21052,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,No information,Other,never,9,0,90,1,0,3,0,5,2,8,3,0
14062,15449,city_141,0.763,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Other,1,110,0,141,1,0,3,2,5,4,4,3,1
14063,19796,city_157,0.769,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,No information,Other,2,160,0,157,1,0,3,0,5,14,8,3,2
14064,10691,city_99,0.915,Female,No relevent experience,Full time course,Graduate,Business Degree,1,No information,Other,1,40,0,99,0,1,0,0,1,1,8,3,1
14065,22056,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,97,0,103,3,0,3,0,5,14,1,5,1
14066,22001,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,>20,No information,Other,>4,83,0,16,1,1,3,2,5,21,8,3,5
14067,3625,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,50-99,Pvt Ltd,1,30,0,160,1,0,3,2,2,21,4,5,1
14068,4729,city_71,0.884,Male,No relevent experience,Full time course,Masters,STEM,9,No information,Other,1,100,1,71,1,1,0,2,5,9,8,3,1
14069,6682,city_71,0.884,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,3,86,1,71,3,0,3,0,5,15,4,5,3
14070,2501,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,6,100-500,Funded Startup,1,38,0,16,1,0,3,0,4,6,1,1,1
14071,3953,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,1,42,0,67,1,0,3,2,5,12,1,5,1
